Unnamed: 0,ID,Date,<HIGH>,<LOW>,<OPEN>,<CLOSE>,<VOL>,Adj Close,emv,emv_ema_14,acc_dist,acc_dist_ema21,obv,obv_ema21,pvt,pvt_ema21,atr,bol_bands_middle,bol_bands_upper,bol_bands_lower,google news,Wikki hits,Sector
37994,HDFC,2010-05-17 00:00:00,145.5599975586,139.4100036621,142.8000030518,140.2899932861,3047020,131.7250213623,-688.2626864596,-120.9469573239,-2175036.70072401,-503146.849703817,6331493060,6345388392.59436,284923278.980589,285511456.836727,5.4471480871,146.4137780153,160.0547393718,132.7728166588,20,,Bank
37995,HDFC,2010-05-18 00:00:00,142,135.2799987793,138,136.6000061035,2877205,128.2603149414,-898.0386485054,-172.7530700693,-1746868.39780473,-559679.647344768,6328615855,6344626004.52189,284847601.098488,285481281.575898,5.5320049626,145.9464555433,159.7695200475,132.1233910391,15,,Bank
37996,HDFC,2010-05-19 00:00:00,135.1799926758,130,134.8000030518,130.8399963379,1484980,122.8519592285,-2110.3968738003,-301.9293236514,-1003366.28356643,-579847.22171848,6327130875,6343830771.36181,284784983.97609,285449631.684997,5.6032050387,145.2271003431,159.3864463384,131.0677543477,13,,Bank
37997,HDFC,2010-05-20 00:00:00,133.9799957275,129,132,129.8500061035,798775,121.922416687,-685.7985917715,-327.5206081927,-526098.611311123,-577404.1030636,6326332100,6343035377.209,284778940.109753,285419145.704304,5.5616577513,144.4948577602,159.2708184824,129.7188970381,14,,Bank
37998,HDFC,2010-05-21 00:00:00,135.0700073242,125.0400009155,127.9800033569,134.2100067139,1928445,126.0162277222,-746.3524470604,-355.4427307839,1597744.53791608,-478533.710291796,6328260545,6342363793.92677,284843691.907842,285392988.713556,5.8595476618,144.0051029485,159.0258541605,128.9843517364,9,,Bank
37999,HDFC,2010-05-24 00:00:00,138.0800018311,134,135.3999938965,135.3999938965,848410,127.1335525513,2878.1836476616,-139.8676388876,-266170.642813603,-468880.843588241,6329108955,6341761301.24828,284851214.424607,285368362.609513,5.7409112731,143.5953358508,157.8825446015,129.3081271,20,,Bank
38000,HDFC,2010-05-25 00:00:00,135.3999938965,126.9100036621,135.3999938965,128.6499938965,1806230,120.7956619263,-2296.1428185501,-283.6193175317,-1065870.47677929,-496016.736006017,6327302725,6341104093.23699,284761169.719662,285340762.932702,5.9241832038,142.8836529006,156.5401272629,129.2271785383,18,,Bank
38001,HDFC,2010-05-26 00:00:00,135.3999938965,129.8200073242,130,134.6499938965,1077775,126.4293518066,753.3010767467,-214.4912912465,788049.840438621,-437650.073440351,6328380500,6340525748.08986,284811435.170939,285316702.579894,5.9792376569,142.4915739004,156.7495259905,128.2336218103,14,,Bank
38002,HDFC,2010-05-27 00:00:00,135.9900054932,132.8600006104,135.1999969482,133.9600067139,1529150,125.7815093994,371.5113954758,-175.424445465,-454343.796068768,-438408.87901437,6326851350,6339904184.54032,284803599.345108,285293379.705586,5.7892888053,142.0853087963,156.0763726361,128.0942449565,15,,Bank
38003,HDFC,2010-05-28 00:00:00,137,134,135.5899963379,134.4199981689,428395,126.2134246826,752.8077696347,-113.5422977917,-308444.922943123,-432501.426465677,6327279745,6339330346.37939,284805070.366529,285271183.826538,5.6060024373,141.7202940045,155.51196926,127.9286187489,13,,Bank
38004,HDFC,2010-05-31 00:00:00,139.7700042725,133.1000061035,134.3999938965,139.2899932861,1657050,130.7860565186,376.3605740223,-80.8821063374,1418548.52376321,-348362.792364364,6328936795,6338857912.22579,284865104.777471,285252725.687944,5.6769354861,141.6045653988,155.3716000632,127.8375307344,12,,Bank
38005,HDFC,2010-06-01 00:00:00,139.3999938965,133.6199951172,139.3999938965,135.3500061035,1123865,127.0866012573,38.5667470203,-72.9188494469,-451097.108036473,-353032.533985823,6327812930,6338355867.57916,284833314.886535,285233661.560607,5.6838063723,141.3067292419,154.5988959602,128.0145625236,8,,Bank
38006,HDFC,2010-06-02 00:00:00,137,131.7299957275,136.9199981689,133.0899963379,778530,124.9646072388,-1451.9853407543,-164.8566155341,-376708.209945711,-354108.701074909,6327034400,6337841255.41647,284820315.364382,285214873.097142,5.6562195657,140.9154562465,153.9473472737,127.8835652193,14,,Bank
38007,HDFC,2010-06-03 00:00:00,138,134.1999969482,135.8000030518,137.2400054932,1059015,128.8612213135,622.5603616698,-112.3621503871,635412.401952317,-309130.469119126,6328093415,6337398171.76118,284853337.545361,285198439.66297,5.6064718388,140.740434782,153.9797821581,127.501087406,14,,Bank
38008,HDFC,2010-06-04 00:00:00,139.9400024414,136.2299957275,137.6000061035,137.9400024414,766910,129.5184783936,960.2646453214,-40.8536973399,-59945.6465231885,-297803.886273856,6328860325,6337010087.81749,284857249.193846,285182931.005283,5.4800408304,140.6070808611,153.6329248238,127.5812368983,10,,Bank
38009,HDFC,2010-06-07 00:00:00,135,130,135,132.2899932861,947530,124.2134246826,-2947.1357553179,-234.6058345384,-79595.0646362412,-287885.303472146,6327912795,6336596574.5076,284818438.456713,285166363.162166,5.6440382712,140.2110290718,152.0082240699,128.4138340736,12,,Bank
38010,HDFC,2010-06-08 00:00:00,134.8000030518,131.6499938965,133,132.6100006104,479630,124.5139083862,476.1486627277,-187.2222013874,-187282.900372504,-283312.466967617,6328392425,6336223658.62089,284819598.673817,285150601.139968,5.4777696634,139.8490753355,151.7228739799,127.9752766912,15,,Bank
38011,HDFC,2010-06-09 00:00:00,134.6999969482,130.3999938965,132.6100006104,133.3999938965,436625,125.255645752,-664.761564845,-219.0581589512,172618.753659441,-262588.320575478,6328829050,6335887540.04721,284822199.765868,285135673.804782,5.3992518893,139.5419762194,151.4849041581,127.5990482807,12,,Bank
38012,HDFC,2010-06-10 00:00:00,136.7899932861,132.6900024414,132.6900024414,136.4199981689,770920,128.091293335,1164.7109894275,-126.8068823926,631779.866987722,-221935.221140787,6329599970,6335601741.4087,284839652.403052,285122218.286521,5.3126344864,139.3933105979,151.237265479,127.5493557169,6,,Bank
38013,HDFC,2010-06-11 00:00:00,138.3600006104,135.6999969482,137.0299987793,136.6900024414,396325,128.3448181152,1536.9736508009,-15.8881801797,-101314.934662657,-216452.480846327,6329996295,6335346948.39012,284840436.814756,285109410.037805,5.1357924314,139.2645816381,150.2046546735,128.3245086027,13,,Bank
38014,HDFC,2010-06-14 00:00:00,139.3999938965,135.8500061035,137,138.1600036621,520405,129.7250823975,405.8852375165,12.2300476667,156856.077832986,-199483.909997267,6330516700,6335127391.64512,284846033.390743,285097438.372029,5.0300721222,139.2119826869,150.0335093951,128.3904559786,12,,Bank
38015,HDFC,2010-06-15 00:00:00,141.1600036621,135.8200073242,139,140.5599975586,799185,131.9785461426,577.9795874236,49.9466836505,619590.915099361,-162253.236129238,6331315885,6334954141.34307,284859916.128665,285086641.906422,5.0507337366,139.2761738712,150.2079330128,128.3444147296,10,,Bank
38016,HDFC,2010-06-16 00:00:00,143.9600067139,140.5599975586,141,141.6699981689,944675,133.0207977295,1356.8712098633,137.074985398,-327859.115867762,-169780.776117353,6332260560,6334831705.82747,284867376.215779,285076675.28412,4.9406854311,139.3901655045,150.461717173,128.3186138359,12,,Bank
38017,HDFC,2010-06-17 00:00:00,143.1999969482,141.6000061035,141.6000061035,142.8800048828,630010,134.1569061279,35.5546327368,130.3069618873,378010.806622352,-144881.158720094,6332890570,6334743472.38077,284872757.145684,285067406.277827,4.7179724587,139.556348332,150.2594257327,128.8532709313,13,,Bank
38018,HDFC,2010-06-18 00:00:00,144.3699951172,142.4499969482,143,142.8699951172,533715,134.1474914551,363.3376621923,145.8423419076,-300215.482798083,-151941.809814548,6332356855,6334634989.77255,284872719.755134,285058556.890432,4.5314408394,139.7141410361,149.8424282073,129.5858538648,12,,Bank
38019,HDFC,2010-06-21 00:00:00,144.3800048828,143.1100006104,143.3000030518,143.5899963379,613985,134.8235473633,69.2948456256,140.7391754888,-149876.046725378,-151847.911492313,6332970840,6334559346.60107,284875813.966407,285050250.393886,4.3300121011,139.8987055742,150.0760621143,129.7213490342,7,,Bank
38020,HDFC,2010-06-22 00:00:00,145.7599945068,142.6000061035,143.5899963379,143.2200012207,1423355,134.4761352539,96.5737458771,137.7948135147,-864825.64014718,-184255.990067534,6331547485,6334422443.80102,284872146.340434,285042154.755092,4.2520105213,140.0568625098,150.3667519933,129.7469730262,13,,Bank
38021,HDFC,2010-06-23 00:00:00,145.3000030518,141.3999938965,141.3999938965,144.8000030518,677995,135.9596710205,-477.4393232999,96.7792043937,504150.536306051,-152964.78432328,6332225480,6334322581.81006,284879625.975487,285034767.083292,4.2285437636,140.2827263451,149.6137797511,130.9516729391,13,,Bank
38022,HDFC,2010-06-24 00:00:00,145.5200042725,141.0200042725,145.0299987793,141.9499969482,953330,133.2836761475,-37.7596328103,87.8099485801,-559290.036621093,-171434.113973181,6331272150,6334183925.8187,284860862.189151,285026862.315377,4.246640846,140.3621201834,149.6500143715,131.0742259953,12,,Bank
38023,HDFC,2010-06-25 00:00:00,142.6999969482,139.1999969482,141,139.8300018311,442165,131.2931213379,-1836.4243291001,-40.4723365986,-282984.36628069,-176504.579987158,6330829985,6334031473.9633,284854258.542366,285019016.689331,4.1968647896,140.3367812142,149.1787900673,131.4947723611,14,,Bank
38024,HDFC,2010-06-28 00:00:00,143.9400024414,139.4600067139,139.4600067139,143.1000061035,532285,134.3634796143,631.2466019725,4.3089259728,332678.804857611,-153359.880676032,6331362270,6333910146.51042,284866706.330404,285012093.491198,4.2157401854,140.4683633518,149.0141776207,131.9225490829,21,,Bank
38025,HDFC,2010-06-29 00:00:00,144.9799957275,143.0299987793,144.3800048828,144.2599945068,783870,135.4526367188,573.4023095021,42.2484848748,205010.266520599,-137070.328530731,6332146140,6333829964.39631,284873060.488832,285005773.809272,4.0646906363,140.6489172163,149.3986992363,131.8991351963,12,,Bank
38026,HDFC,2010-06-30 00:00:00,148.3000030518,137.0599975586,137.0599975586,147.6999969482,1727175,138.6826324463,-862.2735378099,-18.0529833042,1542777.30687256,-60713.6178305817,6333873315,6333831934.8783,284914246.447815,285001613.47466,4.5430449601,140.9846829178,149.7908586732,132.1785071624,8,,Bank
38027,HDFC,2010-07-01 00:00:00,148,145,147.6000061035,145.9299926758,1085640,137.020690918,1055.5984566221,53.5237793576,-412548.500976562,-76706.1125190354,6332787675,6333784468.5202,284901236.376874,284997050.879306,4.4401752961,141.2201738587,149.9418909404,132.4984567769,17,,Bank
38028,HDFC,2010-07-02 00:00:00,146.9400024414,142.1999969482,146,142.9900054932,436715,134.2601928711,-2094.7785279511,-89.696374463,-291141.927482206,-86453.1950173613,6332350960,6333719309.042,284892438.072434,284992295.751721,4.4601639759,141.3044515556,150.1279899763,132.4809131349,16,,Bank
38029,HDFC,2010-07-05 00:00:00,147.3699951172,142,142.3999938965,146.6100006104,852870,137.6591644287,72.4070452624,-78.8894798147,611463.257200336,-54729.7199165569,6333203830,6333695878.17646,284914029.68805,284988738.203372,4.5208193853,141.5570967487,150.3629576389,132.7512358584,15,,Bank
38030,HDFC,2010-07-06 00:00:00,146.8999938965,143.2400054932,145.6000061035,144.1300048828,579100,135.3305969238,243.3264296075,-57.4084191865,-297460.502957963,-65762.9373275299,6332624730,6333647189.62298,284904233.865666,284984897.097113,4.4634306532,141.6796161836,149.7806634193,133.5785689479,15,,Bank
38031,HDFC,2010-07-07 00:00:00,146.8000030518,144.1999969482,144.1999969482,145.1799926758,560780,136.3164825439,199.3657794448,-40.2901392778,-138040.98923671,-69048.3033234017,6333185510,6333626204.18557,284908319.150718,284981416.281368,4.3438684876,141.8463007785,148.9180403688,134.7745611881,15,,Bank
38032,HDFC,2010-07-08 00:00:00,146.9400024414,142.8399963379,146.7799987793,144.7100067139,650695,135.8751831055,-384.359219848,-63.2280779824,-57131.7852756626,-68506.6434121409,6332534815,6333576595.58623,284906212.679228,284977997.935816,4.3276109953,141.9826677278,148.0807717573,135.8845636983,12,,Bank
38033,HDFC,2010-07-09 00:00:00,146.9499969482,143.8000030518,144.7200012207,144.8099975586,621160,135.969039917,245.9509566615,-42.6161423395,-222830.220017632,-75521.3514396632,6333155975,6333557476.46867,284906641.884606,284974754.478943,4.2491031887,142.1173024816,147.7224742729,136.5121306904,7,,Bank
38034,HDFC,2010-07-12 00:00:00,149.7799987793,145,146.3999938965,148.4400024414,1599720,139.3774719238,602.086279024,0.3640190847,702808.079882015,-40142.7409250414,6334755695,6333611940.94737,284946742.647737,284973481.213888,4.2971630575,142.4183834321,147.3311807287,137.5055861355,16,,Bank
38035,HDFC,2010-07-13 00:00:00,152.3899993896,149.2200012207,149.8800048828,151.7599945068,2638055,142.4947509766,410.3609154915,27.6971455118,1589481.81947927,33931.1027297002,6337393750,6333783841.35885,285005745.083227,284974947.753403,4.2740186502,142.8632220547,147.6653903457,138.0610537637,13,,Bank
38036,HDFC,2010-07-14 00:00:00,152.9799957275,148.8399963379,152.2100067139,149.9199981689,1898990,140.7670898438,22.8901809871,27.3766812102,-908210.782842336,-8893.5284326651,6335494760,6333861610.388,284982721.000648,284975301.082824,4.2650840329,143.1992590125,149.0151086166,137.3834094085,12,,Bank
38037,HDFC,2010-07-15 00:00:00,151.1100006104,143.8000030518,144.2799987793,149.3500061035,597610,140.2318878174,-4226.1674301118,-256.1929262113,309842.375236918,5594.4671886796,6334897150,6333908680.37036,284980448.902447,284975535.074625,4.4680782679,143.4921517311,149.7105476045,137.2737558577,15,,Bank
38038,HDFC,2010-07-16 00:00:00,151.9499969482,150,150,150.9600067139,9466055,141.7436218262,72.5115447967,-234.2792948107,-145551.845338237,-1275.819744362,6344363205,6334383886.03534,285082493.453533,284980396.81912,4.3435391064,143.8477638732,150.2462012348,137.4493265115,11,,Bank
38039,HDFC,2010-07-19 00:00:00,153.1699981689,148.3999938965,150,149.4299926758,1007550,140.3069915771,-89.9521073183,-224.6574823112,-572424.490334509,-27237.1229530051,6343355655,6334791693.71555,285072281.704888,284984573.404837,4.3719701174,144.1135842923,150.9903675013,137.2368010834,12,,Bank
38040,HDFC,2010-07-20 00:00:00,151.5399932861,145.5299987793,149.8000030518,146.4199981689,990480,137.4807739258,-1365.2459050542,-300.6967104941,-697126.455514622,-57686.6380694423,6342365175,6335135942.86485,285052330.29282,284987653.263382,4.4811717434,144.2234135246,151.3871664699,137.0596605793,6,,Bank
38041,HDFC,2010-07-21 00:00:00,148.1999969482,145.8899993896,147.6000061035,146.1399993896,1026685,137.217880249,-335.2431785423,-302.999808364,-804458.574655851,-91630.8170051882,6341338490,6335417876.82553,285050366.964379,284990503.886154,4.3364267977,144.3146795181,151.4375956188,137.1917634175,13,,Bank
38042,HDFC,2010-07-22 00:00:00,147.1399993896,143.4400024414,146,145.1100006104,1634170,136.2507629395,-397.3567304393,-309.2902698357,-159000.725040518,-94693.0855522486,6339704320,6335612715.15164,285038849.288779,284992701.404455,4.2939981411,144.3525519511,151.4796456854,137.2254582168,11,,Bank
38043,HDFC,2010-07-23 00:00:00,146.9700012207,144.6499938965,145.3000030518,145.1799926758,705565,136.3164825439,170.9829739972,-277.2720535802,-383196.544684433,-107806.879149166,6340409885,6335830768.32657,285039189.60958,284994814.504688,4.1623987533,144.3919538904,151.4016477147,137.3822600661,12,,Bank
38044,HDFC,2010-07-26 00:00:00,146.3999938965,144.1999969482,145.5200042725,145.3200073242,735920,136.4479217529,-152.4626512806,-268.9514267602,13388.3447658812,-102298.005334845,6341145805,6336072360.90263,285039899.346357,284996863.815673,4.0315719663,144.436146911,151.0936689454,137.7786248767,12,,Bank
38045,HDFC,2010-07-27 00:00:00,146.3999938965,144.3000030518,146,145.0800018311,305390,136.2225952148,34.3842139231,-248.7290507146,-78528.2231425976,-101217.560689743,6340840415,6336289090.63433,285039394.974806,284998797.050179,3.9027998915,144.4668066691,151.0672597867,137.8663535516,14,,Bank
38046,HDFC,2010-07-28 00:00:00,146.1999969482,144.1000061035,146.1999969482,144.9100036621,300120,136.0629577637,-139.9412769165,-241.4765324614,-68598.545613079,-99734.8781862588,6340540295,6336482327.19641,285039043.307796,285000626.425526,3.7826126217,144.4879112878,151.0641935117,137.911629064,13,,Bank
38047,HDFC,2010-07-29 00:00:00,145.3999938965,143.6000061035,143.8000030518,144.25,585590,135.4432525635,-199.7976078815,-238.6979374894,-162664.992031467,-102595.337906495,6339954705,6336640162.55111,285036376.193485,285002251.414978,3.6504376332,144.4765821789,150.9118973639,138.0412669939,6,,Bank
38048,HDFC,2010-07-30 00:00:00,147.7200012207,143.7200012207,145.4400024414,144.8300018311,707970,135.9878387451,689.2954338196,-176.8317127355,-315046.433944702,-112252.205908232,6340662675,6336823004.02606,285039222.806285,285003931.932765,3.673741791,144.4934116861,150.8750309633,138.111792409,15,,Bank
38049,HDFC,2010-08-02 00:00:00,148.8000030518,145.3300018311,146.8000030518,147.6600036621,1302000,138.6450500488,358.4605128792,-141.1455643612,446507.963589991,-86854.0163855857,6341964675,6337056716.34306,285064664.098403,285006692.485748,3.6934924196,144.6442017802,150.7934159887,138.4949875718,13,,Bank
38050,HDFC,2010-08-03 00:00:00,150.3000030518,148.3999938965,149.2299957275,148.7599945068,807660,139.6778869629,537.5422061166,-95.899712996,-501600.324287859,-105706.121290234,6342772335,6337316517.1911,285070680.748705,285009601.043156,3.6232595509,144.8401919101,150.8252930193,138.8550908009,10,,Bank
38051,HDFC,2010-08-04 00:00:00,152.8000030518,149.3999938965,149.7799987793,150.8699951172,2590470,141.6590881348,229.6886673742,-74.1938209713,-350479.524510485,-116832.185072973,6345362805,6337682257.54605,285107423.780991,285014047.531239,3.6510428172,145.1273253961,150.9896225818,139.2650282105,11,,Bank
38052,HDFC,2010-08-05 00:00:00,156,150.8699951172,151,154.6199951172,3532135,145.1801452637,339.130772315,-46.6388480856,1631800.14336704,-37348.8974166088,6348894940,6338191924.93032,285195217.952654,285022282.550394,3.7496402882,145.5793572876,151.4359696417,139.7227449335,12,,Bank
38053,HDFC,2010-08-06 00:00:00,157.9400024414,154.6000061035,155,156.9900054932,1931170,147.4054718018,490.3199636599,-10.8415939692,832602.564027593,2194.350830855,6350826110,6338766206.06985,285224818.865099,285031488.746517,3.7223306916,146.1227214879,152.6417116372,139.6037313386,13,,Bank
